Sub Department Group,Item (Code),Product Long Name (EN),Sub Department,Budget Class,Collection,Class,Fabric (Code),Group of Level Price (shortname),Is High,IS_X,IS_Y,SubDepartment_Macro,Size_1
FJ,XYL,'2719 3256 3386 496 1730 1460 2542 1565 1807 2103,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,MTI,0,True,False,,
FJ,BH6,'2719 3256 3386 496 1730 1460 2542 1565 1807 2103,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,MTI,0,True,False,,
FJ,8DA,'2719 3256 3386 496 1730 1460 2542 1565 1807 3712,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,MTI,0,True,False,,
FJ,QDZ,'2719 3256 3386 496 1730 1460 2542 1565 1807 3712,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,MTI,0,True,False,,
FJ,XPU,'2719 3256 3386 496 1730 1460 2542 1565 1807 3712,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,MTI,0,True,False,,
FJ,5LY,'2846 3237 2891,6Q1L2,Budget Class 15,Collection 17,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,SD4,'2719 3256 3386 496 1730 1460 2542 1565 1807 2379,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,STI,0,True,False,,
FJ,QCE,'2719 3256 3386 496 1730 1460 2542 1565 1807 3406,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,STI,0,True,False,,
FJ,KOY,'2719 3256 3386 496 1730 1460 2542 1565 1807 3406,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,STI,0,True,False,,
FJ,C44,'2719 3256 3386 496 1730 1460 2542 1565 1807 3406,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,STI,0,True,False,,
FJ,736,'424 1961 1077 1085 2891 2542 1565 431,N15MO,Budget Class 20,Collection 19,Class 17,202.0,MTI,0,False,False,N15MO,
FJ,BT3,'2719 3256 3386 496 1730 1460 2542 1565 1807 1227,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,STI,0,True,False,,
FJ,PXA,'2719 3256 3386 496 1730 1460 2542 1565 1807 1227,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,STI,0,True,False,,
FJ,A3L,'3445 3783 2970 2891,6Q1L2,Budget Class 15,Collection 17,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,ZOB,'2719 3256 3386 496 1730 1460 2542 1565 1807 1227,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,STI,0,True,False,,
FJ,82B,'2719 3256 3386 496 1730 1460 2542 1565 1807 1429,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,,0,True,False,,
FJ,BPQ,'2719 3256 3386 496 1730 1460 2542 1565 1807 1429,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,,0,True,False,,
FJ,IPA,'2719 3256 3386 496 1730 1460 2542 1565 1807 1429,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,,0,True,False,,
FJ,YY5,'2719 3256 3386 496 1730 1460 2542 1565 1807 2960,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,,0,True,False,,
FJ,PY6,'2719 3256 3386 496 1730 1460 2542 1565 1807 2960,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,,0,True,False,,
FJ,BDE,'2719 3256 3386 496 1730 1460 2542 1565 1807 2960,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,,0,True,False,,
FJ,JUB,'2719 3256 3386 496 1730 1460 2542 1565 1807 367,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,,0,True,False,,
FJ,6LS,'2719 3256 3386 496 1730 1460 2542 1565 1807 367,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,,0,True,False,,
FJ,H64,'2719 3256 3386 496 1730 1460 2542 1565 1807 367,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,,0,True,False,,
FJ,3Q6,'1682 1236 3405 660 744,X975C,Budget Class 12,Collection 15,Class 8,202.0,STI,0,False,False,X975C,
FJ,ALL,'2719 3256 3386 496 1730 1460 2542 1565 1807 1429,5SY0X,Budget Class 9,Collection 8,Class 29,303.0,MTI,0,True,False,,
FJ,LDH,'1847 1021 496 1730 2970 2891 1565 2542,5SY0X,Budget Class 12,Collection 15,Class 29,201.0,STI,0,False,False,,
FJ,BJB,'3445 906 1077 2970 2891 2848 2449 2629 587 2002 2897,N15MO,Budget Class 14,Collection 12,Class 12,201.0,MTI,0,False,False,N15MO,
FJ,V0C,'2686 1096 3239,5SY0X,Budget Class 12,Collection 15,Class 5,202.0,STI,0,False,False,,
FJ,5LI,'3246 1178 3445 1904 2530 2258 1730 2970 2891 1565 2542,OPYY3,Budget Class 18,Collection 12,Class 34,201.0,MTI,0,False,False,OPYY3,
FJ,OMJ,'1847 1021 757 1730 2970 2891 1565 2542,X975C,Budget Class 12,Collection 15,Class 3,201.0,STI,0,False,False,X975C,
FJ,5FO,'2686 1096 3070 2891,5SY0X,Budget Class 12,Collection 15,Class 5,201.0,STI,0,False,False,,
FJ,MO2,'2686 1096 1142,5SY0X,Budget Class 12,Collection 15,Class 5,202.0,STI,0,False,False,,
FJ,0JF,'2686 1096 2537,5SY0X,Budget Class 12,Collection 15,Class 5,202.0,STI,0,False,False,,
FJ,FBM,'3445 3123 2010 1085 2891 1565 2542,N15MO,Budget Class 14,Collection 12,Class 11,202.0,MTI,0,False,False,N15MO,
FJ,WL1,'1847 1021 1077 1730 2970 2891 1565 2542,N15MO,Budget Class 12,Collection 15,Class 19,201.0,MTI,0,False,False,N15MO,
FJ,GL6,'2597 981 1085 2247,6Q1L2,Budget Class 15,Collection 17,Class 36,202.0,STI,0,False,False,6Q1L2,
FJ,BKK,'2686 1096 1751 2891,5SY0X,Budget Class 12,Collection 15,Class 5,202.0,ATI,0,False,False,,
FJ,4TM,'3706 616 1334 2731 3545 2891,HGG8G,Budget Class 16,Collection 15,Class 15,201.0,HETI,1,False,False,HGG8G,
FJ,XSY,'103 3589 3334 55 2855 2255 3117 1730 2970 2891,HGG8G,Budget Class 15,Collection 5,Class 37,201.0,ATI,0,False,False,HGG8G,
FJ,4QY,'1477 496 1621 2891 2151 3639 3432 3136 2238,5SY0X,Budget Class 15,Collection 4,Class 29,202.0,MTI,0,False,False,,
FJ,08Y,'1477 2243 1724 1039 3253 3136,X975C,Budget Class 15,Collection 4,Class 20,202.0,MTI,0,False,False,X975C,
FJ,LRK,'424 446 1882 1730 1085 2891 1565 2542,OPYY3,Budget Class 18,Collection 19,Class 34,202.0,ITI,0,False,False,OPYY3,
FJ,SSZ,'450 2247,X975C,Budget Class 15,Collection 14,Class 16,201.0,MTI,0,False,False,X975C,
FJ,AC6,'3445 496 2039 2082 2891,5SY0X,Budget Class 15,Collection 4,Class 7,201.0,ATI,0,False,False,,
FJ,VPA,'2203 2507 2891,X975C,Budget Class 15,Collection 4,Class 16,202.0,MTI,0,False,False,X975C,
FJ,ISW,'2203 1132 2891,X975C,Budget Class 15,Collection 4,Class 16,201.0,ATI,0,False,False,X975C,
FJ,KOR,'2719 1682 3334 2970 2891,X975C,Budget Class 15,Collection 14,Class 40,201.0,ATI,0,False,False,X975C,
FJ,TGD,'1117 2719 3256 109 191 1730 2912 2108 2891 3334 3456 768,5SY0X,Budget Class 9,Collection 8,Class 5,204.0,ATI,0,True,False,,
FJ,4VO,'1117 2719 3256 109 191 1730 2912 2108 2891 3334 2731 2552,5SY0X,Budget Class 9,Collection 8,Class 5,204.0,ATI,0,True,False,,
FJ,EUI,'1117 3445 109 191 1730 668 3334 1225 442,5SY0X,Budget Class 9,Collection 8,Class 5,303.0,ATI,0,True,False,,
FJ,CXG,'3445 1361 2891 729,5SY0X,Budget Class 14,Collection 12,Class 7,202.0,MTI,0,False,False,,
FJ,5RI,'16 1928 2970 3296 3492 3455 140 3071 3108 2542,5SY0X,Budget Class 12,Collection 15,Class 29,201.0,MTI,0,False,False,,
FJ,U2D,'1117 2719 3256 109 191 1730 2912 2108 2891 1565 3494 3443,5SY0X,Budget Class 9,Collection 8,Class 5,204.0,ATI,0,True,False,,
FJ,R9M,'2719 3256 2008 2169 496 1730 2912 1085 2891 1565 2970 2891,5SY0X,Budget Class 19,Collection 18,Class 3,205.0,STI,0,False,True,,
FJ,B6S,'2719 3256 3390 757 1730 2912 2108 2447 2970 2891 1565,X975C,Budget Class 19,Collection 18,Class 3,216.0,STI,0,False,True,X975C,
FJ,0BC,'2719 3256 3390 757 1730 2912 2108 2447 2970 2891 1565,X975C,Budget Class 19,Collection 18,Class 3,216.0,,0,False,True,X975C,
FJ,KG5,'2719 3256 3390 757 1730 2912 1085 2447 2970 2891 618,X975C,Budget Class 19,Collection 18,Class 3,205.0,ATI,0,False,True,X975C,
FJ,8KO,'2719 3256 3390 757 1730 2912 1085 2447 2970 2891 618,X975C,Budget Class 19,Collection 18,Class 3,205.0,,0,False,True,X975C,
FJ,AQF,'24 76 2034 1178 3445 1062 2891 2848 2542 2405,X975C,Budget Class 14,Collection 12,Class 3,203.0,STI,0,False,False,X975C,
FJ,VC8,'757 2034 1178 3445 1062 2891 2848 2542,X975C,Budget Class 14,Collection 12,Class 3,203.0,STI,0,False,False,X975C,
FJ,TYJ,'2719 24 837 1802,X975C,Budget Class 15,Collection 14,Class 40,201.0,STI,0,False,False,X975C,
FJ,GPU,'1882 2034 1178 1705 1062 2891 1565 893 1850,HGG8G,Budget Class 14,Collection 12,Class 13,203.0,ATI,0,False,False,HGG8G,
FJ,M4U,'496 2034 1178 1705 1062 2891 1565 893 1850,5SY0X,Budget Class 14,Collection 2,Class 29,203.0,ATI,0,False,False,,
FJ,BXV,'496 2034 1178 1705 1062 2891 1565 893 1850,5SY0X,Budget Class 14,Collection 12,Class 3,203.0,ATI,0,False,False,,
FJ,7GQ,'2719 3256 1494 1669 1730 2912 1085 2891,N15MO,Budget Class 19,Collection 18,Class 19,202.0,STI,0,False,True,N15MO,
FJ,85D,'2719 3256 1494 1669 1730 2912 2108 2891,N15MO,Budget Class 19,Collection 18,Class 19,204.0,STI,0,False,True,N15MO,
FJ,6AT,'2719 3256 1494 1669 1730 2912 2970 2891 1565 1015 3266 2598 2027,N15MO,Budget Class 19,Collection 18,Class 19,201.0,STI,0,False,True,N15MO,
FJ,416,'2719 3256 1494 1669 1730 2912 2108 2891 1565 1015 3266 2598 2027,N15MO,Budget Class 19,Collection 18,Class 19,204.0,STI,0,False,True,N15MO,
FJ,N2T,'3219 1878 58 1178 1705 1085 2891 1565 893 1045,X975C,Budget Class 14,Collection 12,Class 3,202.0,STI,0,False,False,X975C,
FJ,KOC,'2594 58 1178 1705 1085 2891 1565 893 1850,HGG8G,Budget Class 14,Collection 12,Class 32,202.0,STI,0,False,False,HGG8G,
FJ,LIT,'496 58 1178 1705 1884 1085 2891 1565 893 1064,5SY0X,Budget Class 14,Collection 12,Class 3,202.0,MTI,0,False,False,,
FJ,VMQ,'3405 2459,X975C,Budget Class 12,Collection 15,Class 8,201.0,STI,0,False,False,X975C,
FJ,0RD,'496 58 1178 1705 520 1085 2891 1565 893 3443,5SY0X,Budget Class 14,Collection 12,Class 3,202.0,STI,0,False,False,,
FJ,KIW,'202 1705 2682 1085 2891 1565 893 1850,F9TFQ,Budget Class 14,Collection 12,Class 3,202.0,MTI,0,False,False,F9TFQ,
FJ,ADG,'2841 1236 3405 1742 1730 2912 2970 2447 2542 1565 1248,X975C,Budget Class 12,Collection 15,Class 3,201.0,MTI,0,False,False,X975C,
FJ,16Y,'1117 2719 3256 109 191 1730 2912 2108 2891 3334 3456 768,5SY0X,Budget Class 9,Collection 8,Class 5,204.0,ATI,0,True,False,,
FJ,9YI,'1117 2719 3256 109 191 1730 2912 2108 2891 3334 2731 2552,5SY0X,Budget Class 9,Collection 8,Class 5,204.0,ATI,0,True,False,,
FJ,MRY,'1117 2719 3256 109 191 1730 2912 2108 2891 1565 3494 3443,5SY0X,Budget Class 9,Collection 8,Class 5,204.0,ATI,0,True,False,,
FJ,IPE,'2841 3459 3589 1730 2912 1085 1565 2970 2891 1565 230,HGG8G,Budget Class 12,Collection 15,Class 13,205.0,STI,0,False,False,HGG8G,
FJ,RRR,'2841 2770 84 757 1730 2912 2970 1565 800,X975C,Budget Class 12,Collection 15,Class 3,205.0,MTI,0,False,False,X975C,
FJ,2BE,'2719 3256 757 1730 2912 2108 2891,X975C,Budget Class 19,Collection 18,Class 3,204.0,STI,0,False,True,X975C,
FJ,L4Q,'2719 3256 757 1730 2912 2108 2891 1565 1015 3266 2542,X975C,Budget Class 19,Collection 18,Class 3,204.0,STI,0,False,True,X975C,
FJ,IGI,'2116 232 3334 496 1705 3518 456 1952 462 1124,5SY0X,Budget Class 15,Collection 2,Class 7,201.0,MTI,0,False,False,,
FJ,SI2,'2701 1705 3518 456 1952 1372 462 669,HGG8G,Budget Class 14,Collection 12,Class 32,201.0,MTI,0,False,False,HGG8G,
FJ,9WP,'2116 232,5SY0X,Budget Class 12,Collection 15,Class 29,201.0,STI,0,False,False,,
FJ,96H,'2116 232 3334 496 3246 1178 1705 2970 2281 1624 3071 1807,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,STI,0,False,False,,
FJ,NS7,'2116 232 3334 496 342 1880 1085 2447 2970 2281 1624 834,5SY0X,Budget Class 15,Collection 5,Class 4,202.0,STI,0,False,False,,
FJ,E3Z,'2116 3049 3334 496 1705 3518 2449 1733 2970 1483,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,MTI,0,False,False,,
FJ,U3W,'1043 3431 1061 1952 1565 2589 1119 3160,OPYY3,Budget Class 18,Collection 10,Class 34,201.0,MTI,0,False,False,OPYY3,
FJ,HFO,'2719 3256 1077 1730 2912 2108 2891 1725 2449 3266 1064,N15MO,Budget Class 19,Collection 18,Class 19,204.0,MTI,0,False,True,N15MO,
FJ,VIQ,'1508 24 1221 3266 3492 3071 1730 1085 2891,X975C,Budget Class 12,Collection 15,Class 20,201.0,MTI,0,False,False,X975C,
FJ,HRS,'327 496 1907 2352 2970 560 354 1565 3130,5SY0X,Budget Class 15,Collection 4,Class 29,201.0,MTI,0,False,False,,
FJ,G6G,'1658 1934 1867 3471 2247,X975C,Budget Class 15,Collection 17,Class 20,202.0,STI,0,False,False,X975C,
FJ,QIE,'1658 1934 1867 2704 2891,HGG8G,Budget Class 15,Collection 17,Class 32,202.0,ATI,0,False,False,HGG8G,
FJ,UZC,'3445 1256 2891,N15MO,Budget Class 16,Collection 12,Class 17,202.0,ITI,1,False,False,N15MO,
FJ,MKY,'2719 1831 1934 1600 3797 3001 1932,N15MO,Budget Class 4,Collection 5,Class 11,202.0,MTI,0,False,False,N15MO,
FJ,NNF,'911 2568 1503,5SY0X,Budget Class 15,Collection 4,Class 29,202.0,MTI,0,False,False,,
FJ,L9H,'1054 3706 790,X975C,Budget Class 12,Collection 15,Class 8,201.0,STI,0,False,False,X975C,
FJ,3EW,'3638 3804 39,N15MO,Budget Class 16,Collection 15,Class 19,201.0,ITI,1,False,False,N15MO,
FJ,BIF,'491 2596 3385 1654,HGG8G,Budget Class 15,Collection 5,Class 28,201.0,ATI,0,False,False,HGG8G,
FJ,ZR7,'3775 2138 2632 1085 2891 3108 2542,HGG8G,Budget Class 15,Collection 14,Class 15,202.0,MTI,0,False,False,HGG8G,
FJ,PW9,'911 2572 873,5SY0X,Budget Class 15,Collection 4,Class 29,201.0,MTI,0,False,False,,
FJ,IBS,'327 3307,5SY0X,Budget Class 15,Collection 4,Class 29,202.0,MTI,0,False,False,,
FJ,6QA,'2597 3494 3334 2970 2891,6Q1L2,Budget Class 15,Collection 17,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,T84,'120 1934 1946 2608 1616,X975C,Budget Class 4,Collection 4,Class 3,201.0,ATI,0,False,False,X975C,
FJ,UXE,'120 1934 1946 1594,5SY0X,Budget Class 15,Collection 4,Class 3,201.0,MTI,0,False,False,,
FJ,TFF,'120 1934 1946 343,F9TFQ,Budget Class 16,Collection 4,Class 25,201.0,HETI,1,False,False,F9TFQ,
FJ,OSB,'202 3534 2891,F9TFQ,Budget Class 4,Collection 4,Class 3,201.0,ATI,0,False,False,F9TFQ,
FJ,IWB,'1081 1077 3334 2542 3334 2896 2517 598 2891,N15MO,Budget Class 16,Collection 4,Class 17,202.0,HETI,1,False,False,N15MO,
FJ,YU4,'1081 496 3334 2542 3334 598 2891,5SY0X,Budget Class 15,Collection 4,Class 21,202.0,MTI,0,False,False,,
FJ,MBB,'1081 757 3334 2542 3334 2896 3801 3334 598 2891,X975C,Budget Class 15,Collection 4,Class 16,202.0,MTI,0,False,False,X975C,
FJ,65E,'2221 496 2731 3809 3334 1837 1991 3334 2542 3334 3473,5SY0X,Budget Class 15,Collection 4,Class 29,201.0,MTI,0,False,False,,
FJ,LJL,'327 184 3594,5SY0X,Budget Class 15,Collection 4,Class 29,202.0,MTI,0,False,False,,
FJ,AXP,'1847 622 2768 1068 1171,X975C,Budget Class 12,Collection 15,Class 8,202.0,STI,0,False,False,X975C,
FJ,NQ9,'2719 184 1984 354,5SY0X,Budget Class 15,Collection 14,Class 5,201.0,ATI,0,False,False,,
FJ,O1D,'3232 2443 2891,6Q1L2,Budget Class 15,Collection 17,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,C4B,'2173 3369 598 1565 3473 2891 3334 1085 499 2995,5SY0X,Budget Class 16,Collection 4,Class 7,202.0,HETI,1,False,False,,
FJ,SRS,'2173 3369 598 1565 3473 2891 3334 1789 3334 1085 2542 1807,5SY0X,Budget Class 16,Collection 4,Class 29,202.0,ITI,1,False,False,,
FJ,NLK,'1869 496 1907 1377 2050,5SY0X,Budget Class 15,Collection 5,Class 7,202.0,MTI,0,False,False,,
FJ,Z9S,'2159 136 2029,5SY0X,Budget Class 12,Collection 15,Class 7,201.0,MTI,0,False,False,,
FJ,YXH,'1081 3804 3499 1193,N15MO,Budget Class 16,Collection 4,Class 17,201.0,HETI,1,False,False,N15MO,
FJ,61B,'1081 184 2247,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,MTI,0,False,False,,
FJ,X0V,'1081 199 3499 1193,X975C,Budget Class 4,Collection 4,Class 16,201.0,MTI,0,False,False,X975C,
FJ,B88,'2221 496 2039 1530 2247,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,MTI,0,False,False,,
FJ,DL9,'2221 496 2039 3293 2247,5SY0X,Budget Class 15,Collection 4,Class 21,202.0,MTI,0,False,False,,
FJ,MO3,'2221 496 2731 1755 2879 2247,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,MTI,0,False,False,,
FJ,U26,'2221 496 2731 3293 2247,5SY0X,Budget Class 15,Collection 4,Class 21,202.0,MTI,0,False,False,,
FJ,K99,'24 1221 3638 2598 796 35 3452,X975C,Budget Class 12,Collection 15,Class 16,202.0,MTI,0,False,False,X975C,
FJ,QNU,'1236 3405 24 76 3334 2970 2891 3334 2970 3071 3334 1045,X975C,Budget Class 12,Collection 15,Class 8,201.0,STI,0,False,False,X975C,11.0
FJ,V3F,'1236 3405 24 76 3334 2970 2891 3334 600 3071 3334 3130,X975C,Budget Class 12,Collection 15,Class 8,201.0,STI,0,False,False,X975C,11.0
FJ,4MX,'1236 3405 24 76 3334 2970 2891 3334 2418 3801 3334 1934,X975C,Budget Class 12,Collection 15,Class 8,201.0,STI,0,False,False,X975C,11.0
FJ,6FC,'1236 3405 24 76 3334 598 2891 3334 2970 3801 1281 3334 1850,X975C,Budget Class 12,Collection 15,Class 8,202.0,ATI,0,False,False,X975C,
FJ,MK5,'1236 3405 24 76 3334 598 2891 3334 2970 3801 1281 3334 1850,X975C,Budget Class 12,Collection 15,Class 16,202.0,ATI,0,False,False,X975C,
FJ,AC1,'1236 3405 24 76 3334 2970 2891 3334 2970 3801 3756 3110 3334 1045,X975C,Budget Class 12,Collection 15,Class 8,201.0,ATI,0,False,False,X975C,
FJ,G68,'1236 3405 24 76 3334 3473 2891 3334 2970 3801 3756 3110 3334 1064,X975C,Budget Class 12,Collection 15,Class 16,201.0,STI,0,False,False,X975C,
FJ,3GB,'1236 3405 24 76 3334 600 3801 1281 3334 2542 3334,X975C,Budget Class 12,Collection 15,Class 8,201.0,ATI,0,False,False,X975C,
FJ,TB6,'1236 3405 24 76 3334 3473 2891 3334 600 3801 3756 3110 3334 3443,X975C,Budget Class 12,Collection 15,Class 16,201.0,ATI,0,False,False,X975C,
FJ,3LT,'2485 269 2802 1371 3266 3789,X975C,Budget Class 12,Collection 15,Class 8,201.0,STI,0,False,False,X975C,
FJ,ACV,'2485 622 1748 1991,X975C,Budget Class 12,Collection 15,Class 8,202.0,ATI,0,False,False,X975C,
FJ,DOZ,'2485 622 1748 2641 3480,X975C,Budget Class 12,Collection 15,Class 8,202.0,STI,0,False,False,X975C,
FJ,OW3,'2485 269 2247,X975C,Budget Class 12,Collection 15,Class 8,201.0,MTI,0,False,False,X975C,
FJ,AHY,'2485 269 2768 1068,X975C,Budget Class 12,Collection 15,Class 8,201.0,MTI,0,False,False,X975C,
FJ,I0U,'1432 3471 627 876 3789,X975C,Budget Class 15,Collection 5,Class 8,201.0,ATI,0,False,False,X975C,
FJ,38P,'3445 622 1651,X975C,Budget Class 14,Collection 12,Class 8,202.0,STI,0,False,False,X975C,
FJ,5MR,'3445 3471 2269 1068,X975C,Budget Class 14,Collection 12,Class 8,202.0,ATI,0,False,False,X975C,
FJ,NEA,'3445 622 2700,X975C,Budget Class 14,Collection 12,Class 8,202.0,STI,0,False,False,X975C,
FJ,AR8,'3445 1682 619 3334 2869,X975C,Budget Class 14,Collection 12,Class 8,202.0,ATI,0,False,False,X975C,
FJ,Z3N,'3445 622 2385,X975C,Budget Class 14,Collection 12,Class 8,202.0,ATI,0,False,False,X975C,
FJ,5KR,'3445 3471 1018 1068,X975C,Budget Class 14,Collection 12,Class 8,202.0,ATI,0,False,False,X975C,
FJ,7GH,'3445 24 76 3334 3473 2891 3334 2542,X975C,Budget Class 14,Collection 12,Class 8,201.0,STI,0,False,False,X975C,
FJ,U3C,'3445 24 76 3334 2970 2891 3334 2542 3334 1068,X975C,Budget Class 14,Collection 12,Class 8,201.0,STI,0,False,False,X975C,
FJ,HPR,'3445 24 76 3334 598 2891 3334 2542 3334,X975C,Budget Class 14,Collection 12,Class 8,202.0,STI,0,False,False,X975C,
FJ,FDY,'3445 24 76 3334 598 2891 3334 2542 3334 1068,X975C,Budget Class 14,Collection 12,Class 8,202.0,STI,0,False,False,X975C,
FJ,SDZ,'3445 2290 2247,X975C,Budget Class 15,Collection 4,Class 8,202.0,ATI,0,False,False,X975C,
FJ,IQT,'2145 24 76 3334 598 2891 3334 2869 3334 2542 3334 1068,X975C,Budget Class 15,Collection 4,Class 8,202.0,ATI,0,False,False,X975C,
FJ,VV0,'2846 3476 2760 2891,X975C,Budget Class 15,Collection 5,Class 8,202.0,ATI,0,False,False,X975C,
FJ,S2B,'3666 1682 3334 738 1536 2752 3334 2542 3334 1068,X975C,Budget Class 15,Collection 5,Class 8,202.0,ATI,0,False,False,X975C,
FJ,Q7M,'1847 269 3721 1178 2514,X975C,Budget Class 12,Collection 15,Class 8,201.0,ATI,0,False,False,X975C,
FJ,JGQ,'1409,5SY0X,Budget Class 4,Collection 4,Class 3,0.0,ATI,0,False,False,,
FJ,BAP,'1508 3008 2970 2891 3334 2756 559 3334 2542 3334 1068,X975C,Budget Class 12,Collection 15,Class 8,201.0,ATI,0,False,False,X975C,
FJ,EY8,'1508 24 76 3334 598 2891 3334 2756 559 3334 2542,X975C,Budget Class 12,Collection 15,Class 8,202.0,ATI,0,False,False,X975C,
FJ,6SQ,'1508 1682 3334 598 2891 3334 2756 559 3334 2542 3334 1068,X975C,Budget Class 12,Collection 15,Class 8,202.0,ATI,0,False,False,X975C,
FJ,9II,'525 24 76 3334 3473 2891 3334 2542 3334,X975C,Budget Class 12,Collection 15,Class 20,201.0,STI,0,False,False,X975C,
FJ,L42,'18 1509 1847 3334 3473 2891 3334 2542,X975C,Budget Class 12,Collection 15,Class 3,201.0,MTI,0,False,False,X975C,
FJ,OE7,'18 1509 1847 3334 3473 2891 3334 2542 3334 1068,X975C,Budget Class 12,Collection 15,Class 3,201.0,MTI,0,False,False,X975C,
FJ,OM0,'18 1509 1847 3334 598 2891 3334 2542,X975C,Budget Class 12,Collection 15,Class 3,202.0,STI,0,False,False,X975C,
FJ,EPU,'18 1509 1847 3334 598 2891 3334 2542 3334 1068,X975C,Budget Class 12,Collection 15,Class 3,202.0,STI,0,False,False,X975C,
FJ,2RG,'305 496 3110 3334 598 2891,5SY0X,Budget Class 15,Collection 13,Class 21,202.0,ATI,0,False,False,,
FJ,3TU,'305 496 3110 3334 2970 2891,5SY0X,Budget Class 15,Collection 13,Class 21,201.0,ATI,0,False,False,,
FJ,NBQ,'305 496 3110 2510 2891 3334 2542,5SY0X,Budget Class 15,Collection 13,Class 21,202.0,STI,0,False,False,,
FJ,SH3,'305 496 3110 1696 2891 3334 2542,5SY0X,Budget Class 15,Collection 13,Class 21,201.0,STI,0,False,False,,
FJ,HFN,'305 496 2190 3334 598 2891,5SY0X,Budget Class 15,Collection 13,Class 21,202.0,ATI,0,False,False,,
FJ,H0X,'305 496 2190 3334 2970 2891,5SY0X,Budget Class 15,Collection 13,Class 21,201.0,STI,0,False,False,,
FJ,D9T,'1606 2798 496 3334 2731 3334 3473 2891,5SY0X,Budget Class 15,Collection 14,Class 21,201.0,ATI,0,False,False,,
FJ,D5R,'1606 2798 496 3334 2731 3334 598 2891,5SY0X,Budget Class 15,Collection 14,Class 5,202.0,ATI,0,False,False,,
FJ,C8R,'1606 2798 496 3334 2731 3334 1062 2891,5SY0X,Budget Class 15,Collection 14,Class 5,203.0,ATI,0,False,False,,
FJ,DKI,'1606 2798 496 3334 3456 3334 3473 2891,5SY0X,Budget Class 15,Collection 14,Class 5,201.0,ATI,0,False,False,,
FJ,EDK,'1606 2798 496 3334 3456 3334 598 2891,5SY0X,Budget Class 15,Collection 14,Class 5,202.0,ATI,0,False,False,,
FJ,6DN,'1606 2798 496 3334 2190 3334 2970 2891,5SY0X,Budget Class 15,Collection 14,Class 5,201.0,ATI,0,False,False,,
FJ,9CR,'1606 2798 496 3334 2190 3334 598 2891,5SY0X,Budget Class 15,Collection 14,Class 5,202.0,ATI,0,False,False,,
FJ,QIW,'2772 1178 3445 496 3334 3456 3334 3473 2891,5SY0X,Budget Class 14,Collection 12,Class 4,201.0,ATI,0,False,False,,
FJ,G8G,'2772 1178 3445 496 3334 3456 3334 598 2891,5SY0X,Budget Class 14,Collection 12,Class 4,202.0,ATI,0,False,False,,
FJ,ZIY,'2772 1178 3445 496 3334 2190 3334 3473 2891,5SY0X,Budget Class 14,Collection 12,Class 4,201.0,ATI,0,False,False,,
FJ,JQW,'2772 1178 3445 496 848 3334 598 2891,5SY0X,Budget Class 14,Collection 12,Class 4,202.0,ATI,0,False,False,,
FJ,J20,'2841 1934 1867 184 2843 3266 3494 2542,5SY0X,Budget Class 12,Collection 15,Class 7,201.0,MTI,0,False,False,,
FJ,Z83,'2841 1934 1867 3168 3573 1178 3494 410,5SY0X,Budget Class 12,Collection 15,Class 7,202.0,MTI,0,False,False,,
FJ,0JB,'2221 496 2731 1530 611,5SY0X,Budget Class 15,Collection 4,Class 29,201.0,MTI,0,False,False,,
FJ,EGD,'2221 496 2731 1530 284,5SY0X,Budget Class 15,Collection 4,Class 29,201.0,MTI,0,False,False,,
FJ,6DA,'2221 496 2731 3293 2946,5SY0X,Budget Class 15,Collection 4,Class 29,202.0,MTI,0,False,False,,
FJ,WGP,'3050 1472,5SY0X,Budget Class 15,Collection 4,Class 29,202.0,MTI,0,False,False,,
FJ,XFX,'3050 381,5SY0X,Budget Class 15,Collection 4,Class 29,202.0,MTI,0,False,False,,
